gene_id	score	gene_type
ENSG00000225490.1	0.659325	lincRNA
ENSG00000272097.1	0.659275	lincRNA
ENSG00000272301.1	0.6592	lincRNA
ENSG00000232412.1	0.6589	lincRNA
ENSG00000224478.1	0.65885	lincRNA
ENSG00000273375.1	0.658825	lincRNA
ENSG00000269954.1	0.658825	lincRNA
ENSG00000267530.2	0.65875	lincRNA
ENSG00000254319.4	0.658725	lincRNA
ENSG00000273448.1	0.6586	lincRNA
ENSG00000269873.1	0.658575	lincRNA
ENSG00000258001.1	0.65855	lincRNA
ENSG00000272275.1	0.65845	lincRNA
ENSG00000255318.1	0.65835	lincRNA
ENSG00000237359.1	0.658325	lincRNA
ENSG00000261997.1	0.6583	lincRNA
ENSG00000248693.1	0.65815	lincRNA
ENSG00000278075.1	0.658025	lincRNA
ENSG00000263603.1	0.658	lincRNA
ENSG00000224032.5	0.65795	lincRNA
ENSG00000248714.5	0.65795	lincRNA
ENSG00000272264.1	0.657875	lincRNA
ENSG00000224565.1	0.65785	lincRNA
ENSG00000263004.1	0.657825	lincRNA
ENSG00000254605.1	0.657575	lincRNA
ENSG00000272583.1	0.65755	lincRNA
ENSG00000268798.1	0.657475	lincRNA
ENSG00000279278.1	0.65725	lincRNA
ENSG00000265443.1	0.657075	lincRNA
ENSG00000271734.1	0.6569	lincRNA
ENSG00000223808.1	0.6569	lincRNA
ENSG00000213279.2	0.656725	lincRNA
ENSG00000255874.2	0.6567	lincRNA
ENSG00000257556.1	0.6565	lincRNA
ENSG00000276529.1	0.65625	lincRNA
ENSG00000258733.4	0.656025	lincRNA
ENSG00000274961.1	0.655825	lincRNA
ENSG00000231551.5	0.6557	lincRNA
ENSG00000273061.1	0.655675	lincRNA
ENSG00000215014.4	0.6556	lincRNA
ENSG00000229989.3	0.655575	lincRNA
ENSG00000273812.1	0.65555	lincRNA
ENSG00000255142.1	0.65555	lincRNA
ENSG00000272462.2	0.65555	lincRNA
ENSG00000270022.3	0.655525	lincRNA
ENSG00000272829.1	0.655475	lincRNA
ENSG00000271324.1	0.6552	lincRNA
ENSG00000251259.1	0.655025	lincRNA
ENSG00000229896.2	0.655	lincRNA
ENSG00000280916.1	0.65495	lincRNA
ENSG00000254153.1	0.6549	lincRNA
ENSG00000251323.2	0.6549	lincRNA
ENSG00000253853.1	0.654825	lincRNA
ENSG00000262877.4	0.6546	lincRNA
ENSG00000260804.3	0.654425	lincRNA
ENSG00000185433.7	0.6544	lincRNA
ENSG00000267006.1	0.6544	lincRNA
ENSG00000273160.1	0.654325	lincRNA
ENSG00000262663.1	0.654275	lincRNA
ENSG00000251009.2	0.654175	lincRNA
ENSG00000265787.1	0.654125	lincRNA
ENSG00000176728.6	0.654025	lincRNA
ENSG00000272077.1	0.653975	lincRNA
ENSG00000234432.4	0.653775	lincRNA
ENSG00000224184.4	0.653425	lincRNA
ENSG00000275703.1	0.6534	lincRNA
ENSG00000240859.1	0.65325	lincRNA
ENSG00000243701.4	0.653225	lincRNA
ENSG00000261673.1	0.6529	lincRNA
ENSG00000277147.3	0.652875	lincRNA
ENSG00000236682.1	0.65275	lincRNA
ENSG00000234608.6	0.6527	lincRNA
ENSG00000259959.1	0.652625	lincRNA
ENSG00000275481.1	0.652625	lincRNA
ENSG00000268027.4	0.652525	lincRNA
ENSG00000224137.1	0.652375	lincRNA
ENSG00000163364.8	0.65235	lincRNA
ENSG00000230487.6	0.652325	lincRNA
ENSG00000226777.6	0.6521	lincRNA
ENSG00000269892.1	0.6521	lincRNA
ENSG00000226598.1	0.652	lincRNA
ENSG00000273824.1	0.651925	lincRNA
ENSG00000272205.1	0.6519	lincRNA
ENSG00000273165.1	0.6519	lincRNA
ENSG00000273669.1	0.6516	lincRNA
ENSG00000261754.2	0.651425	lincRNA
ENSG00000273344.1	0.651425	lincRNA
ENSG00000224559.2	0.651325	lincRNA
ENSG00000224934.2	0.65125	lincRNA
ENSG00000230969.2	0.651075	lincRNA
ENSG00000277639.1	0.65105	lincRNA
ENSG00000261326.2	0.651	lincRNA
ENSG00000230709.1	0.6508	lincRNA
ENSG00000232679.1	0.650775	lincRNA
ENSG00000267519.3	0.650775	lincRNA
ENSG00000274021.1	0.65075	lincRNA
ENSG00000240618.1	0.6507	lincRNA
ENSG00000224790.1	0.65055	lincRNA
ENSG00000257097.1	0.65045	lincRNA
ENSG00000267457.1	0.650425	lincRNA
ENSG00000268471.4	0.65035	lincRNA
ENSG00000260260.1	0.650025	lincRNA
ENSG00000260101.1	0.649775	lincRNA
ENSG00000214293.7	0.649725	lincRNA
ENSG00000198468.6	0.649575	lincRNA
ENSG00000227359.1	0.6494	lincRNA
ENSG00000256576.2	0.649375	lincRNA
ENSG00000235823.1	0.64935	lincRNA
ENSG00000260955.2	0.6493	lincRNA
ENSG00000274213.1	0.64895	lincRNA
ENSG00000269667.1	0.648875	lincRNA
ENSG00000236066.4	0.648825	lincRNA
ENSG00000278467.1	0.6487	lincRNA
ENSG00000268087.1	0.6487	lincRNA
ENSG00000229646.2	0.6487	lincRNA
ENSG00000273243.1	0.648675	lincRNA
ENSG00000268941.2	0.648575	lincRNA
ENSG00000261526.2	0.648525	lincRNA
ENSG00000272369.1	0.648425	lincRNA
ENSG00000273449.1	0.648325	lincRNA
ENSG00000254837.2	0.648325	lincRNA
ENSG00000244625.4	0.648275	lincRNA
ENSG00000272720.1	0.64825	lincRNA
ENSG00000277476.1	0.647925	lincRNA
ENSG00000278344.1	0.647925	lincRNA
ENSG00000255503.1	0.64785	lincRNA
ENSG00000246898.1	0.647775	lincRNA
ENSG00000232104.3	0.64765	lincRNA
ENSG00000237310.1	0.647575	lincRNA
ENSG00000250673.1	0.6472	lincRNA
ENSG00000276728.1	0.647175	lincRNA
ENSG00000269202.1	0.6471	lincRNA
ENSG00000267364.1	0.646975	lincRNA
ENSG00000235159.1	0.646725	lincRNA
ENSG00000259113.1	0.6467	lincRNA
ENSG00000272217.1	0.646625	lincRNA
ENSG00000253476.1	0.646525	lincRNA
ENSG00000259153.1	0.6465	lincRNA
ENSG00000120055.7	0.646475	lincRNA
ENSG00000278231.1	0.6463	lincRNA
ENSG00000240875.4	0.646225	lincRNA
ENSG00000232118.2	0.64615	lincRNA
ENSG00000228043.4	0.646075	lincRNA
ENSG00000266402.3	0.645975	lincRNA
ENSG00000242553.1	0.64585	lincRNA
ENSG00000235314.1	0.645725	lincRNA
ENSG00000230138.1	0.645725	lincRNA
ENSG00000249806.1	0.645625	lincRNA
ENSG00000250508.1	0.645375	lincRNA
ENSG00000250015.1	0.645225	lincRNA
ENSG00000257883.1	0.6452	lincRNA
ENSG00000259865.1	0.645175	lincRNA
ENSG00000280721.1	0.645075	lincRNA
ENSG00000259772.5	0.64485	lincRNA
ENSG00000224397.4	0.6448	lincRNA
ENSG00000267734.1	0.644675	lincRNA
ENSG00000280303.2	0.64465	lincRNA
ENSG00000233538.1	0.64465	lincRNA
ENSG00000224307.1	0.644625	lincRNA
ENSG00000272447.1	0.64455	lincRNA
ENSG00000235621.7	0.644525	lincRNA
ENSG00000242290.2	0.644475	lincRNA
ENSG00000274828.1	0.6444	lincRNA
ENSG00000270012.1	0.64435	lincRNA
ENSG00000272800.1	0.644275	lincRNA
ENSG00000212939.2	0.6442	lincRNA
ENSG00000215808.2	0.644025	lincRNA
ENSG00000272426.1	0.644025	lincRNA
ENSG00000270933.1	0.643825	lincRNA
ENSG00000258048.1	0.6437	lincRNA
ENSG00000268658.4	0.643625	lincRNA
ENSG00000268912.1	0.643425	lincRNA
ENSG00000274561.1	0.643325	lincRNA
ENSG00000234076.1	0.643175	lincRNA
ENSG00000163009.7	0.6431	lincRNA
ENSG00000269038.1	0.642825	lincRNA
ENSG00000259687.1	0.64275	lincRNA
ENSG00000242282.5	0.64255	lincRNA
ENSG00000228265.4	0.642425	lincRNA
ENSG00000273084.1	0.642375	lincRNA
ENSG00000266176.1	0.642375	lincRNA
ENSG00000237807.3	0.64235	lincRNA
ENSG00000273257.1	0.642325	lincRNA
ENSG00000272432.1	0.642325	lincRNA
ENSG00000228340.4	0.6421	lincRNA
ENSG00000227486.1	0.64205	lincRNA
ENSG00000231705.1	0.6419	lincRNA
ENSG00000273001.1	0.641875	lincRNA
ENSG00000247516.4	0.641875	lincRNA
ENSG00000230454.1	0.64185	lincRNA
ENSG00000272666.1	0.641825	lincRNA
ENSG00000271732.1	0.641775	lincRNA
ENSG00000260423.1	0.641625	lincRNA
ENSG00000235576.1	0.641575	lincRNA
ENSG00000224950.2	0.641425	lincRNA
ENSG00000233922.2	0.6414	lincRNA
ENSG00000244567.1	0.641325	lincRNA
ENSG00000271109.1	0.6413	lincRNA
ENSG00000261824.5	0.6413	lincRNA
ENSG00000224460.1	0.64115	lincRNA
ENSG00000278740.1	0.641125	lincRNA
ENSG00000260186.4	0.641125	lincRNA
ENSG00000275966.1	0.641075	lincRNA
ENSG00000231010.1	0.640775	lincRNA
ENSG00000203279.3	0.640725	lincRNA
ENSG00000265369.3	0.640625	lincRNA
ENSG00000279636.2	0.640575	lincRNA
ENSG00000272143.1	0.64055	lincRNA
ENSG00000245750.6	0.640525	lincRNA
ENSG00000269720.1	0.640525	lincRNA
ENSG00000281649.1	0.6403	lincRNA
ENSG00000229891.1	0.64015	lincRNA
ENSG00000272908.1	0.640125	lincRNA
ENSG00000224429.6	0.63935	lincRNA
ENSG00000266378.1	0.639325	lincRNA
ENSG00000274372.3	0.638925	lincRNA
ENSG00000261433.1	0.6389	lincRNA
ENSG00000260805.2	0.638875	lincRNA
ENSG00000272707.1	0.638725	lincRNA
ENSG00000256092.2	0.6385	lincRNA
ENSG00000267454.4	0.63825	lincRNA
ENSG00000264278.1	0.6382	lincRNA
ENSG00000100181.20	0.638175	lincRNA
ENSG00000225489.5	0.6381	lincRNA
ENSG00000258768.2	0.63755	lincRNA
ENSG00000272081.1	0.637475	lincRNA
ENSG00000272899.2	0.63745	lincRNA
ENSG00000233791.4	0.63735	lincRNA
ENSG00000267731.1	0.637275	lincRNA
ENSG00000229792.1	0.637175	lincRNA
ENSG00000227374.1	0.637075	lincRNA
ENSG00000263126.1	0.636925	lincRNA
ENSG00000255328.1	0.6369	lincRNA
ENSG00000231681.1	0.636825	lincRNA
ENSG00000203709.8	0.636675	lincRNA
ENSG00000260135.5	0.636225	lincRNA
ENSG00000272764.1	0.635975	lincRNA
ENSG00000238113.5	0.63585	lincRNA
ENSG00000267838.2	0.63565	lincRNA
ENSG00000237438.5	0.635375	lincRNA
ENSG00000223695.1	0.634975	lincRNA
ENSG00000254533.1	0.6347	lincRNA
ENSG00000261069.3	0.634675	lincRNA
ENSG00000272308.1	0.634475	lincRNA
ENSG00000272791.1	0.634325	lincRNA
ENSG00000272221.1	0.634325	lincRNA
ENSG00000267321.1	0.6343	lincRNA
ENSG00000269439.4	0.634175	lincRNA
ENSG00000265743.1	0.634125	lincRNA
ENSG00000237989.1	0.6341	lincRNA
ENSG00000261775.1	0.633925	lincRNA
ENSG00000261353.1	0.6339	lincRNA
ENSG00000224959.1	0.633875	lincRNA
ENSG00000228106.4	0.63355	lincRNA
ENSG00000233901.4	0.633425	lincRNA
ENSG00000260810.1	0.633375	lincRNA
ENSG00000272255.1	0.633075	lincRNA
ENSG00000281005.1	0.63305	lincRNA
ENSG00000267834.1	0.633025	lincRNA
ENSG00000257647.1	0.63295	lincRNA
ENSG00000226782.2	0.632925	lincRNA
ENSG00000237940.3	0.632925	lincRNA
ENSG00000272384.1	0.6328	lincRNA
ENSG00000272282.1	0.6328	lincRNA
ENSG00000248508.5	0.63275	lincRNA
ENSG00000271840.1	0.63265	lincRNA
ENSG00000272506.1	0.6323	lincRNA
ENSG00000261618.1	0.632075	lincRNA
ENSG00000227885.1	0.632075	lincRNA
ENSG00000257345.2	0.631975	lincRNA
ENSG00000223929.1	0.631925	lincRNA
ENSG00000178977.3	0.631325	lincRNA
ENSG00000257151.1	0.63125	lincRNA
ENSG00000214194.7	0.63105	lincRNA
ENSG00000272053.1	0.63095	lincRNA
ENSG00000253361.1	0.63085	lincRNA
ENSG00000260877.1	0.630775	lincRNA
ENSG00000226751.2	0.630375	lincRNA
ENSG00000271967.1	0.630325	lincRNA
ENSG00000270964.1	0.630325	lincRNA
ENSG00000228817.4	0.6303	lincRNA
ENSG00000242086.7	0.63025	lincRNA
ENSG00000233236.1	0.630175	lincRNA
ENSG00000275632.1	0.630125	lincRNA
ENSG00000235687.7	0.630075	lincRNA
ENSG00000235609.7	0.630025	lincRNA
ENSG00000243479.3	0.6296	lincRNA
ENSG00000234630.1	0.6296	lincRNA
ENSG00000230838.1	0.629475	lincRNA
ENSG00000268355.1	0.62935	lincRNA
ENSG00000226686.6	0.62925	lincRNA
ENSG00000225791.5	0.6292	lincRNA
ENSG00000271737.1	0.62905	lincRNA
ENSG00000224577.1	0.629025	lincRNA
ENSG00000245149.3	0.628625	lincRNA
ENSG00000260693.1	0.628575	lincRNA
ENSG00000272463.1	0.628525	lincRNA
ENSG00000267640.4	0.6284	lincRNA
ENSG00000228623.3	0.628275	lincRNA
ENSG00000227269.1	0.628125	lincRNA
ENSG00000263667.1	0.628	lincRNA
ENSG00000253161.4	0.627875	lincRNA
ENSG00000254337.1	0.627575	lincRNA
ENSG00000262098.1	0.6275	lincRNA
ENSG00000245812.2	0.62745	lincRNA
ENSG00000224739.2	0.627425	lincRNA
ENSG00000272024.1	0.6274	lincRNA
ENSG00000243350.1	0.627275	lincRNA
ENSG00000275557.1	0.627275	lincRNA
ENSG00000274370.1	0.627025	lincRNA
ENSG00000245556.2	0.62685	lincRNA
ENSG00000228639.5	0.626725	lincRNA
ENSG00000237422.1	0.626675	lincRNA
ENSG00000225873.1	0.62665	lincRNA
ENSG00000231346.4	0.6265	lincRNA
ENSG00000237489.2	0.626225	lincRNA
ENSG00000272156.1	0.626225	lincRNA
ENSG00000267575.5	0.626	lincRNA
ENSG00000241954.1	0.625625	lincRNA
ENSG00000278002.1	0.625625	lincRNA
ENSG00000274605.1	0.625425	lincRNA
ENSG00000273493.1	0.62535	lincRNA
ENSG00000271398.1	0.625125	lincRNA
ENSG00000249430.1	0.624975	lincRNA
ENSG00000273218.1	0.62495	lincRNA
ENSG00000273821.1	0.624925	lincRNA
ENSG00000255760.1	0.6249	lincRNA
ENSG00000228223.2	0.624725	lincRNA
ENSG00000185168.5	0.6247	lincRNA
ENSG00000274292.1	0.624475	lincRNA
ENSG00000234918.1	0.62395	lincRNA
ENSG00000271789.1	0.62385	lincRNA
ENSG00000260517.2	0.62385	lincRNA
ENSG00000231535.4	0.6238	lincRNA
ENSG00000253669.3	0.623575	lincRNA
ENSG00000227388.2	0.623575	lincRNA
ENSG00000206567.8	0.622925	lincRNA
ENSG00000270019.1	0.6227	lincRNA
ENSG00000253701.2	0.62265	lincRNA
ENSG00000281655.1	0.622625	lincRNA
ENSG00000230812.4	0.622625	lincRNA
ENSG00000235151.1	0.622175	lincRNA
ENSG00000270972.1	0.62185	lincRNA
ENSG00000270115.1	0.621825	lincRNA
ENSG00000188825.12	0.621375	lincRNA
ENSG00000232611.1	0.6212	lincRNA
ENSG00000272366.1	0.621175	lincRNA
ENSG00000271751.1	0.621175	lincRNA
ENSG00000254197.1	0.6211	lincRNA
ENSG00000275759.1	0.620875	lincRNA
ENSG00000255557.1	0.6208	lincRNA
ENSG00000224050.1	0.62075	lincRNA
ENSG00000235119.1	0.6207	lincRNA
ENSG00000277999.1	0.62065	lincRNA
ENSG00000248727.4	0.6206	lincRNA
ENSG00000226328.5	0.620075	lincRNA
ENSG00000272338.2	0.619975	lincRNA
ENSG00000273153.1	0.619925	lincRNA
ENSG00000261770.1	0.6199	lincRNA
ENSG00000249846.5	0.619475	lincRNA
ENSG00000226397.6	0.619175	lincRNA
ENSG00000269973.1	0.61915	lincRNA
ENSG00000218510.5	0.619025	lincRNA
ENSG00000213793.4	0.619025	lincRNA
ENSG00000273437.1	0.619	lincRNA
ENSG00000267868.1	0.618975	lincRNA
ENSG00000276188.1	0.6185	lincRNA
ENSG00000225518.2	0.618325	lincRNA
ENSG00000270673.1	0.6183	lincRNA
ENSG00000274508.1	0.61745	lincRNA
ENSG00000273162.1	0.617225	lincRNA
ENSG00000233056.2	0.61705	lincRNA
ENSG00000272556.1	0.617025	lincRNA
ENSG00000215190.7	0.61685	lincRNA
ENSG00000281332.1	0.6168	lincRNA
ENSG00000273355.1	0.6167	lincRNA
ENSG00000257613.1	0.61655	lincRNA
ENSG00000261159.1	0.616525	lincRNA
ENSG00000170846.14	0.61645	lincRNA
ENSG00000272861.1	0.6164	lincRNA
ENSG00000251432.5	0.616325	lincRNA
ENSG00000236894.2	0.615975	lincRNA
ENSG00000273033.2	0.615475	lincRNA
ENSG00000244459.2	0.6154	lincRNA
ENSG00000270562.1	0.61535	lincRNA
ENSG00000273456.1	0.6153	lincRNA
ENSG00000232593.5	0.6153	lincRNA
ENSG00000278743.1	0.615275	lincRNA
ENSG00000231412.2	0.6152	lincRNA
ENSG00000237721.1	0.6152	lincRNA
ENSG00000229481.2	0.615175	lincRNA
ENSG00000272279.1	0.615025	lincRNA
ENSG00000237614.1	0.614575	lincRNA
ENSG00000273366.1	0.6145	lincRNA
ENSG00000260404.2	0.614425	lincRNA
ENSG00000260261.1	0.614375	lincRNA
ENSG00000270195.1	0.61385	lincRNA
ENSG00000242375.1	0.613525	lincRNA
ENSG00000265975.1	0.6135	lincRNA
ENSG00000260265.1	0.6134	lincRNA
ENSG00000276564.1	0.6131	lincRNA
ENSG00000262468.4	0.6131	lincRNA
ENSG00000229729.5	0.61305	lincRNA
ENSG00000267886.1	0.613025	lincRNA
ENSG00000229140.7	0.613	lincRNA
ENSG00000262454.1	0.612725	lincRNA
ENSG00000225948.2	0.6127	lincRNA
ENSG00000260808.1	0.61265	lincRNA
ENSG00000267780.2	0.612625	lincRNA
ENSG00000233895.1	0.6119	lincRNA
ENSG00000268804.1	0.611775	lincRNA
ENSG00000272440.1	0.611675	lincRNA
ENSG00000230699.2	0.6116	lincRNA
ENSG00000238121.4	0.6116	lincRNA
ENSG00000224400.4	0.61155	lincRNA
ENSG00000176659.7	0.611475	lincRNA
ENSG00000256073.3	0.61145	lincRNA
ENSG00000250081.1	0.6114	lincRNA
ENSG00000225434.2	0.61105	lincRNA
ENSG00000215241.3	0.611	lincRNA
ENSG00000262370.4	0.610975	lincRNA
ENSG00000213057.5	0.610825	lincRNA
ENSG00000233237.5	0.610725	lincRNA
ENSG00000226180.3	0.61065	lincRNA
ENSG00000277142.1	0.610475	lincRNA
ENSG00000266904.4	0.6104	lincRNA
ENSG00000228261.1	0.610375	lincRNA
ENSG00000270189.1	0.609925	lincRNA
ENSG00000236081.1	0.60975	lincRNA
ENSG00000230438.6	0.60965	lincRNA
ENSG00000230844.2	0.60965	lincRNA
ENSG00000248866.1	0.60895	lincRNA
ENSG00000277491.1	0.608475	lincRNA
ENSG00000275784.1	0.608425	lincRNA
ENSG00000244620.1	0.6084	lincRNA
ENSG00000259820.1	0.608325	lincRNA
ENSG00000266913.1	0.6083	lincRNA
ENSG00000254653.1	0.60805	lincRNA
ENSG00000271614.1	0.608025	lincRNA
ENSG00000204904.6	0.607925	lincRNA
ENSG00000261220.2	0.607875	lincRNA
ENSG00000258476.4	0.6078	lincRNA
ENSG00000273723.1	0.607275	lincRNA
ENSG00000260588.1	0.60715	lincRNA
ENSG00000231829.2	0.607075	lincRNA
ENSG00000269903.1	0.606975	lincRNA
ENSG00000271551.1	0.6069	lincRNA
ENSG00000180279.5	0.60665	lincRNA
ENSG00000225218.1	0.6064	lincRNA
ENSG00000228327.2	0.60635	lincRNA
ENSG00000275263.1	0.6063	lincRNA
ENSG00000229484.1	0.60625	lincRNA
ENSG00000258413.1	0.6062	lincRNA
ENSG00000226012.1	0.606125	lincRNA
ENSG00000266709.1	0.606125	lincRNA
ENSG00000245694.7	0.606075	lincRNA
ENSG00000232638.1	0.606025	lincRNA
ENSG00000213468.3	0.605975	lincRNA
ENSG00000274215.1	0.605875	lincRNA
ENSG00000224081.6	0.60575	lincRNA
ENSG00000248243.1	0.605275	lincRNA
ENSG00000223396.2	0.605	lincRNA
ENSG00000234248.1	0.604825	lincRNA
ENSG00000233864.6	0.604325	lincRNA
ENSG00000170161.6	0.6041	lincRNA
ENSG00000228434.1	0.603975	lincRNA
ENSG00000276445.1	0.60395	lincRNA
ENSG00000272456.1	0.6038	lincRNA
ENSG00000276995.1	0.603775	lincRNA
ENSG00000237857.2	0.60375	lincRNA
ENSG00000269051.4	0.603125	lincRNA
ENSG00000198106.8	0.602875	lincRNA
ENSG00000258572.1	0.602275	lincRNA
ENSG00000242258.1	0.60145	lincRNA
ENSG00000257084.1	0.60115	lincRNA
ENSG00000273014.1	0.601075	lincRNA
ENSG00000275223.1	0.601025	lincRNA
ENSG00000226137.5	0.600275	lincRNA
ENSG00000270170.1	0.600125	lincRNA
ENSG00000270039.1	0.60005	lincRNA
ENSG00000223891.4	0.5994	lincRNA
ENSG00000225470.5	0.599225	lincRNA
ENSG00000272525.1	0.5992	lincRNA
ENSG00000232618.1	0.59845	lincRNA
ENSG00000259618.1	0.59735	lincRNA
ENSG00000204261.7	0.597225	lincRNA
ENSG00000253490.4	0.596975	lincRNA
ENSG00000271821.1	0.596975	lincRNA
ENSG00000270419.1	0.596975	lincRNA
ENSG00000247157.5	0.5965	lincRNA
ENSG00000249859.6	0.596175	lincRNA
ENSG00000237248.4	0.596025	lincRNA
ENSG00000272931.1	0.5957	lincRNA
ENSG00000226822.1	0.595525	lincRNA
ENSG00000238142.1	0.59485	lincRNA
ENSG00000260317.1	0.594625	lincRNA
ENSG00000223764.2	0.594625	lincRNA
ENSG00000225675.2	0.594525	lincRNA
ENSG00000272885.1	0.5934	lincRNA
ENSG00000269246.1	0.5932	lincRNA
ENSG00000271882.1	0.59315	lincRNA
ENSG00000277423.1	0.593075	lincRNA
ENSG00000273270.1	0.592925	lincRNA
ENSG00000263731.1	0.591625	lincRNA
ENSG00000261455.1	0.591225	lincRNA
ENSG00000228590.1	0.5912	lincRNA
ENSG00000182648.10	0.591	lincRNA
ENSG00000214900.7	0.590375	lincRNA
ENSG00000268713.1	0.589875	lincRNA
ENSG00000264575.1	0.58915	lincRNA
ENSG00000230537.1	0.5891	lincRNA
ENSG00000264222.1	0.589025	lincRNA
ENSG00000261423.1	0.588975	lincRNA
ENSG00000272438.1	0.5885	lincRNA
ENSG00000225793.2	0.58835	lincRNA
ENSG00000261008.5	0.5874	lincRNA
ENSG00000275401.1	0.5872	lincRNA
ENSG00000271862.1	0.587075	lincRNA
ENSG00000267475.1	0.5862	lincRNA
ENSG00000259725.1	0.5858	lincRNA
ENSG00000237491.7	0.585375	lincRNA
ENSG00000228251.1	0.58525	lincRNA
ENSG00000224848.1	0.585025	lincRNA
ENSG00000218357.3	0.584975	lincRNA
ENSG00000249599.1	0.584375	lincRNA
ENSG00000272316.1	0.584075	lincRNA
ENSG00000269929.1	0.583625	lincRNA
ENSG00000203711.10	0.58275	lincRNA
ENSG00000260884.1	0.58245	lincRNA
ENSG00000272505.1	0.58225	lincRNA
ENSG00000259884.1	0.580975	lincRNA
ENSG00000205181.5	0.57995	lincRNA
ENSG00000203635.2	0.579725	lincRNA
ENSG00000224638.1	0.5792	lincRNA
ENSG00000271938.1	0.579125	lincRNA
ENSG00000245571.5	0.5788	lincRNA
ENSG00000240219.1	0.578025	lincRNA
ENSG00000276855.1	0.5777	lincRNA
ENSG00000271780.1	0.5777	lincRNA
ENSG00000259834.1	0.5774	lincRNA
ENSG00000223473.2	0.576775	lincRNA
ENSG00000196421.6	0.57675	lincRNA
ENSG00000272140.2	0.5762	lincRNA
ENSG00000235072.2	0.5759	lincRNA
ENSG00000232645.4	0.575775	lincRNA
ENSG00000251562.6	0.5756	lincRNA
ENSG00000237772.1	0.574925	lincRNA
ENSG00000260979.1	0.574075	lincRNA
ENSG00000166770.9	0.57295	lincRNA
ENSG00000256427.1	0.572725	lincRNA
ENSG00000272076.1	0.572175	lincRNA
ENSG00000227502.2	0.572125	lincRNA
ENSG00000267100.1	0.57145	lincRNA
ENSG00000227017.1	0.570875	lincRNA
ENSG00000260448.4	0.5707	lincRNA
ENSG00000260166.1	0.57045	lincRNA
ENSG00000232931.4	0.56945	lincRNA
ENSG00000228784.6	0.568	lincRNA
ENSG00000273329.1	0.567925	lincRNA
ENSG00000277767.1	0.567775	lincRNA
ENSG00000236871.5	0.567775	lincRNA
ENSG00000223768.1	0.566725	lincRNA
ENSG00000231327.1	0.566225	lincRNA
ENSG00000267653.1	0.565925	lincRNA
ENSG00000253924.1	0.565725	lincRNA
ENSG00000232677.5	0.564375	lincRNA
ENSG00000278730.1	0.564025	lincRNA
ENSG00000255933.1	0.563725	lincRNA
ENSG00000258414.1	0.56355	lincRNA
ENSG00000254777.4	0.563075	lincRNA
ENSG00000232098.3	0.562875	lincRNA
ENSG00000271046.1	0.5601	lincRNA
ENSG00000254810.1	0.558525	lincRNA
ENSG00000257543.1	0.5583	lincRNA
ENSG00000263494.1	0.558025	lincRNA
ENSG00000242659.1	0.55745	lincRNA
ENSG00000254281.1	0.556825	lincRNA
ENSG00000278107.1	0.556175	lincRNA
ENSG00000214548.13	0.553825	lincRNA
ENSG00000179406.6	0.551925	lincRNA
ENSG00000267939.1	0.551875	lincRNA
ENSG00000277511.1	0.549075	lincRNA
ENSG00000278376.1	0.5483	lincRNA
ENSG00000235888.1	0.543725	lincRNA
ENSG00000261888.1	0.542325	lincRNA
ENSG00000269843.1	0.5372	lincRNA
ENSG00000260953.1	0.5317	lincRNA
ENSG00000234535.1	0.5253	lincRNA
ENSG00000228873.1	0.5236	lincRNA
ENSG00000234883.3	0.5219	lincRNA
ENSG00000273576.1	0.5108	lincRNA
